VendorName|RetailerName|RetailerVendorId|VendorStoreNumber|RetailerStoreNumber|ProcessDateEFT|InvoiceDate|InvoiceDueDate|InvoiceNumber|InvoiceAmount|InvoiceItemCount|PONumber|PODate|ReferenceInvoiceNumber|ProductNumber|Quantity|UnitCost|UnitOfMeasure|PacksPerCase|PackUPC|CaseUPC|ProductDescription|DiscountAdjustment|DepositAdjustment|MiscellaneousAdjustment|TaxAdjustment|DeliveryAdjustment|ExtendedPrice|Manufacturer|UnitSize|UnitsPerCase|Dept|GLCode
Ed F. Davis, Inc.|Choctaw Landing Hochatown|18839-NDURANT3|646|4212|08/27/2025|08/26/2025|08/27/2025|876389|2208.1|8||||154620|10.0|26.45|CS|1|0018200281402|0018200281402|Bud Light 1/20 16 oz Bottle|0.0|0.0|0.0|0.0|0.0|264.5|Anheuser-Busch InBev|16 oz|20||5100210
Ed F. Davis, Inc.|Choctaw Landing Hochatown|18839-NDURANT3|646|4212|08/27/2025|08/26/2025|08/27/2025|876389|2208.1|8||||112620|6.0|26.45|CS|1|0018200281372|0018200281372|Budweiser 1/20 16 oz Bottle|0.0|0.0|0.0|0.0|0.0|158.7|Anheuser-Busch InBev|16 oz|20||5100210
Ed F. Davis, Inc.|Choctaw Landing Hochatown|18839-NDURANT3|646|4212|08/27/2025|08/26/2025|08/27/2025|876389|2208.1|8||||199013|6.0|30.15|CS|2|080660956152|080660956190|Corona Extra 2/12 12 oz Bottle|0.0|0.0|0.0|0.0|0.0|180.9|Constellation Brands|12 oz|24||5100210
Ed F. Davis, Inc.|Choctaw Landing Hochatown|18839-NDURANT3|646|4212|08/27/2025|08/26/2025|08/27/2025|876389|2208.1|8||||197940|2.0|135.0|KEG|1|018200003479|018200003479|Michelob Ultra 1/2 BBL 1/1 15.5 gal Keg|0.0|140.0|0.0|0.0|0.0|270.0|Anheuser-Busch InBev|15.5 gal|1||5100210
Ed F. Davis, Inc.|Choctaw Landing Hochatown|18839-NDURANT3|646|4212|08/27/2025|08/26/2025|08/27/2025|876389|2208.1|8||||980|-1.0|70.0|KEG|1|111111111117|111111111117|EMPTY 1/2 BBL CORONA|0.0|0.0|0.0|0.0|0.0|-70.0|||0||5310106
Ed F. Davis, Inc.|Choctaw Landing Hochatown|18839-NDURANT3|646|4212|08/27/2025|08/26/2025|08/27/2025|876389|2208.1|8||||197648|29.0|36.0|CS|2|018200200595|018200283925|Michelob Ultra 2/12 16 oz Bottle|0.0|0.0|0.0|0.0|0.0|1044.0|Anheuser-Busch InBev|16 oz|24||5100210
Ed F. Davis, Inc.|Choctaw Landing Hochatown|18839-NDURANT3|646|4212|08/27/2025|08/26/2025|08/27/2025|876389|2208.1|8||||1940|-3.0|70.0|KEG|1|111111111117|111111111117|EMPTY 1/2 BBL 5|0.0|0.0|0.0|0.0|0.0|-210.0|||0||5100210
Southern Glazer's Wine & Spirits of OK, LLLP|Resort Food and Beverage Choctaw Casinos|437801-NTULSA1|1000183475|4211|08/27/2025|08/22/2025|08/28/2025|9128473242|4861.19|18||||446128|1.0|302.94|CS|1|083089450102|083089450102|Casamigos Tequila Blanco 1/6 1 ltr Bottle 80PF|0.0|0.0|0.0|0.0|0.0|302.94|Diageo North America (Spirits)|1 l|6||5100200
Southern Glazer's Wine & Spirits of OK, LLLP|Resort Food and Beverage Choctaw Casinos|437801-NTULSA1|1000183475|4211|08/27/2025|08/22/2025|08/28/2025|9128473242|4861.19|18||||579847|1.0|135.0|CS|1|086036815559|086036815559|Christian Brothers Brandy Amber Square 1/12 1 ltr Bottle 80PF|0.0|0.0|0.0|0.0|0.0|135.0|Heaven Hill Brands|1 l|12||5100200
Southern Glazer's Wine & Spirits of OK, LLLP|Resort Food and Beverage Choctaw Casinos|437801-NTULSA1|1000183475|4211|08/27/2025|08/22/2025|08/28/2025|9128473242|4861.19|18||||9998|1.0|348.0|CS|1|085246139424|085246139424|Makers Mark Bourbon 1/12 1 ltr Bottle 90PF|0.0|0.0|0.0|0.0|0.0|348.0|BEAM Global|1 l|12||5100200
Southern Glazer's Wine & Spirits of OK, LLLP|Resort Food and Beverage Choctaw Casinos|437801-NTULSA1|1000183475|4211|08/27/2025|08/22/2025|08/28/2025|9128473242|4861.19|18||||443649|1.0|31.69|EA|1|082000752974|82000752974|Bulleit Whiskey Straight Rye 1/12 1 ltr Bottle -2PF|0.0|0.0|0.0|0.0|0.0|31.69|Diageo North America (Spirits)|1 l|12||5100200
Southern Glazer's Wine & Spirits of OK, LLLP|Resort Food and Beverage Choctaw Casinos|437801-NTULSA1|1000183475|4211|08/27/2025|08/22/2025|08/28/2025|9128473242|4861.19|18||||294498|1.0|192.0|EA|1|085246500101|08524650010|Makers Mark 46 1/6 750 ml Bottle 92PF|0.0|0.0|0.0|0.0|0.0|192.0|BEAM Global|750 ml|6||5100200
Southern Glazer's Wine & Spirits of OK, LLLP|Resort Food and Beverage Choctaw Casinos|437801-NTULSA1|1000183475|4211|08/27/2025|08/22/2025|08/28/2025|9128473242|4861.19|18||||46599|2.0|245.64|CS|1|061994700001|61994700001|Titos Handmade Vodka 1/12 1 ltr Bottle 80PF|0.0|0.0|0.0|0.0|0.0|491.28|Mockingbird Distillery|1 l|12||5100200
Southern Glazer's Wine & Spirits of OK, LLLP|Resort Food and Beverage Choctaw Casinos|437801-NTULSA1|1000183475|4211|08/27/2025|08/22/2025|08/28/2025|9128473242|4861.19|18||||294498|2.0|33.7|CS|1|085246500101|08524650010|Makers Mark 46 1/6 750 ml Bottle 92PF|0.0|0.0|0.0|0.0|0.0|67.4|BEAM Global|750 ml|6||5100200
Southern Glazer's Wine & Spirits of OK, LLLP|Resort Food and Beverage Choctaw Casinos|437801-NTULSA1|1000183475|4211|08/27/2025|08/22/2025|08/28/2025|9128473242|4861.19|18||||557367|1.0|172.08|CS|1|721059002387|721059002387|Aperol Aperitivo 1/6 1 ltr Bottle 22PF|0.0|0.0|0.0|0.0|0.0|172.08|Gruppo Campari|1 l|6||5100200
Southern Glazer's Wine & Spirits of OK, LLLP|Resort Food and Beverage Choctaw Casinos|437801-NTULSA1|1000183475|4211|08/27/2025|08/22/2025|08/28/2025|9128473242|4861.19|18||||639479|2.0|92.22|CS|8|083085420246|083085420246|RUFFINO PROSECCO LUMINA(SC)8/3PK 187.000 ML|0.0|0.0|0.0|0.0|0.0|184.44|||0||5100215
Southern Glazer's Wine & Spirits of OK, LLLP|Resort Food and Beverage Choctaw Casinos|437801-NTULSA1|1000183475|4211|08/27/2025|08/22/2025|08/28/2025|9128473242|4861.19|18||||84587|4.0|168.9|CS|1|619947000037|619947000037|Titos Handmade Vodka 1/6 1.75 ltr Bottle 80PF|0.0|0.0|0.0|0.0|0.0|675.6|Mockingbird Distillery|1.75 l|6||5100200
Southern Glazer's Wine & Spirits of OK, LLLP|Resort Food and Beverage Choctaw Casinos|437801-NTULSA1|1000183475|4211|08/27/2025|08/22/2025|08/28/2025|9128473242|4861.19|18||||294498|1.0|192.0|CS|1|085246500101|08524650010|Makers Mark 46 1/6 750 ml Bottle 92PF|0.0|0.0|0.0|0.0|0.0|192.0|BEAM Global|750 ml|6||5100200
Southern Glazer's Wine & Spirits of OK, LLLP|Resort Food and Beverage Choctaw Casinos|437801-NTULSA1|1000183475|4211|08/27/2025|08/22/2025|08/28/2025|9128473242|4861.19|18||||404725|2.0|44.89|EA|1|850047003003|850047003003|Angels Envy Port Barrel Finish Kentucky Bourbon Whiskey 1/6 750 ml Bottle 86PF|0.0|0.0|0.0|0.0|0.0|89.78|Louisville Distilling Company|750 ml|6||5100200
